35 7b/3k4/1p4p1/p2P2B1/P2pK3/1P4P1/8/8 w - - 0 1
36 2b3k1/pp3p1p/5p2/8/4p3/1P2P2P/P3BPP1/6K1 w - - 0 1
37 8/6b1/5k2/3K4/P5P1/8/8/8 w - - 0 1
38 8/6b1/8/1pBk2p1/3P1pP1/1P1K1P1P/8/8 w - - 0 1
39 4b3/k2P4/2K5/8/8/3B4/8/8 w - - 0 1
40 8/8/8/3p4/p3kp2/P7/3KB3/8 w - - 0 1
41 8/8/8/5p2/8/5K1B/7p/7k w - - 0 1
42 8/3k4/2p5/1pPbPK2/5P2/2P2P2/8/8 w - - 0 1
43 8/p3k3/6P1/1P3K2/P7/1Bb5/8/8 w - - 0 1
44 8/p2p1k2/1p1P4/2p5/2P2P2/2P1P3/P3K3/8 w - - 0 1
45 4k3/4b3/K7/1p3P1p/8/P7/1P1B4/8 w - - 0 1
46 4b3/8/1K4P1/4k2P/8/8/8/3B4 w - - 0 1
47 5k2/pp3p1p/2p1p1p1/4P3/2P4P/1P4P1/P4P2/3B2K1 w - - 0 1
48 6B1/3k4/4p3/p1p1P1p1/P1P1K1P1/8/8/8 w - - 0 1
49 8/1k1B4/2p5/KbPp4/1P1P4/8/8/2B5 w - - 0 1
50 8/8/4p2p/4kppP/6P1/6K1/2B2P2/8 w - - 0 1
51 8/8/2kb1B2/p2p3p/P1PP1p2/3K1P1P/8/8 w - - 0 1
52 8/4k1p1/4p2p/1B2P2P/P3KP2/P7/3b4/8 w - - 0 1
53 8/p7/Pp6/1P3K2/4P3/8/7k/b7 w - - 0 1
54 1B6/8/7P/4p3/3b3k/8/8/2K5 w - - 0 1
55 8/8/3BPb1k/3K4/8/8/8/8 w - - 0 1
56 8/8/8/2k3b1/6P1/1K1P4/P1P5/8 w - - 0 1
57 8/5p2/K5p1/5kPp/3B1P1P/8/8/8 w - - 0 1
58 1Bk5/1p6/5ppp/8/5P2/1P1K1PbP/P7/8 w - - 0 1
59 3k4/7p/1p2p1pP/p1p2pP1/P3bP2/1P2P3/2P1B3/1K6 w - - 0 1
60 b7/8/1p1k1p2/1P2pBp1/1KP5/5P2/6P1/8 w - - 0 1
61 8/1p6/3b4/p2P1k2/P7/6Pp/BB6/7K w - - 0 1
62 8/1p6/p7/1P2b3/P3B3/4PP1p/7k/5K2 w - - 0 1
63 7k/p1p4p/1p6/6P1/3P4/2P2P2/P2B3b/4K3 w - - 0 1
64 8/8/6p1/5k2/P2B1b2/7P/6P1/6K1 w - - 0 1
65 4B3/8/5k2/p7/Pp1b2P1/1P2pK1P/8/8 w - - 0 1
66 8/5p1k/6p1/3B1pb1/8/2P4P/1PK2PP1/8 b - - 0 1
67 8/5k2/5P2/P5Kp/6pP/8/4b1B1/8 w - - 0 1
68 3b4/6k1/1pp2p2/p1p2P2/P3KpP1/1P1P3P/3B4/8 w - - 0 1
69 8/5b2/B1k5/P2p3p/3PpK1P/8/6P1/8 w - - 0 1
70 3B4/1k5p/p7/2pP2PP/2Pp4/3p4/8/2b2K2 w - - 0 1
71 8/pp3k1p/6b1/3P2p1/8/1B4KP/PP3P1P/8 w - - 0 1
72 B7/6p1/4k2p/8/1p1P1b2/2P5/1PK2PPP/8 w - - 0 1
73 8/8/2p5/5b2/2P2B1p/1k1P1PpP/4K1P1/8 w - - 0 1
74 8/7p/3k2bP/1P3p2/P1B2Kp1/6P1/8/8 w - - 0 1
75 8/1p2b1p1/p3k3/4P3/3B2K1/2P5/PP3P2/8 w - - 0 1
76 8/p4k2/8/2p1P3/P3KP1p/1Pb4B/8/8 w - - 0 1
77 6B1/p3k3/6p1/8/1P3B2/P2b3P/7K/8 w - - 0 1
78 8/8/8/bpk4p/4KB2/1P4P1/1P5P/8 w - - 0 1
79 8/5B2/3k2p1/p4p1b/3K1P1P/P5P1/1P6/8 w - - 0 1
80 3kb3/KB6/2pBp2p/2Pp1pp1/3P1P2/4P1P1/8/8 w - - 0 1
81 1B6/P4p2/P1b2k1K/5p2/2P4P/5P2/6P1/8 w - - 0 1
82 5k2/p1pb1B2/2p2p1p/8/3K4/5P2/PPP3PP/8 w - - 0 1
83 5k2/p7/1p2B1p1/2p1P1b1/8/4PK2/PP4PP/8 w - - 0 1
84 8/pb1B1k2/1p1P1Bpp/8/8/P4P2/6PP/6K1 w - - 0 1
85 8/2B4k/4K1p1/6P1/5P2/8/8/2b5 w - - 0 1
86 8/8/2b1k1p1/4P3/1PKB4/P3b1Pp/7P/8 w - - 0 1
87 3b4/3k3p/1p2p1p1/4P3/2PB4/1P1K4/P2P3P/8 w - - 0 1
88 2k5/7b/1P5P/2B5/5K2/8/8/8 w - - 0 1
89 8/2Bk4/5p2/pK2p3/4P2p/5P1P/P7/4b3 w - - 0 1
90 8/2p3pk/7p/B1pPp3/P1P5/1P5P/2b3P1/7K w - - 0 1
91 1k6/1B3b2/1p6/pPp1P3/P2P1p1p/2P4P/7K/8 w - - 0 1
92 8/B3k3/3p2p1/3B1p1p/b2K1P1P/6P1/8/8 w - - 0 1
93 8/p1p2k2/5B2/3p4/3P2bP/4K3/PPP3P1/8 w - - 0 1
94 3b4/7k/7p/4pP1P/P3P3/1B4K1/8/8 w - - 0 1
95 5b2/5k1p/p5p1/1p4B1/3pK2P/2P5/PP3PP1/8 w - - 0 1
96 3b4/6kP/1p6/p4K2/P1P1BP2/8/8/8 w - - 0 1
97 2bk4/6p1/p1p2p1p/P4B2/1PK2PPP/8/8/8 w - - 0 1
98 4k3/p3B3/3P4/2pb4/5PP1/1PK5/P7/8 w - - 0 1
99 7k/pp4p1/6p1/2P2p2/1PB1b3/8/1BP4P/6K1 w - - 0 1
100 5B2/8/2k4p/1p4p1/3bpp2/1P4PP/4BP2/5K2 w - - 0 1
