31 7k/pppn4/3p4/6N1/4P2P/2P3P1/PP5K/8 w - - 0 1
32 8/2k4p/n5p1/2P1pp2/8/1N2P2P/1P1K1PP1/8 w - - 0 1
33 8/7p/3k2p1/1p3p2/pP3N1P/2PK1PP1/P7/2n5 w - - 0 1
34 8/p5k1/6pp/4n3/8/2N5/PPP3PP/6K1 w - - 0 1
35 5k2/p7/1p6/2p2PP1/7N/7P/PPn2K2/8 w - - 0 1
36 8/2k5/5p2/1P2p2p/P1K4P/4NP2/n7/8 w - - 0 1
37 8/5p1k/1P4pp/8/3nN1P1/5P2/5K1P/8 b - - 0 1
38 8/p7/4p2p/3kPp2/NP1n1P2/P5P1/1K5P/8 w - - 0 1
39 8/8/8/1K5N/8/2k5/2n3PP/8 w - - 0 1
40 8/8/5k1p/1p6/2p2PPP/P4K2/1PN5/1n6 w - - 0 1
41 8/1p1k2p1/7p/1N6/8/P7/n1PK2PP/8 w - - 0 1
42 8/ppp5/8/5k1p/3P1N2/1nP5/PP3K1P/8 w - - 0 1
43 8/p3n1k1/2p4p/P2p4/3P1N2/2P2KP1/1P5P/8 w - - 0 1
44 2N3k1/7p/5p2/5P1K/P1n5/8/6P1/8 w - - 0 1
45 8/4k1p1/3n3p/p1N5/2p1PK2/8/PPP3PP/8 w - - 0 1
46 8/4n1k1/2p3p1/1p1p2K1/1P1N1P1P/5P2/2P5/8 w - - 0 1
47 4N1k1/6p1/p7/3p2NP/3P2P1/1n4K1/8/8 w - - 0 1
48 7k/1p5p/2n1PNpP/1P4P1/P7/3p4/4Kp2/8 w - - 0 1
49 8/p3k1p1/1n2P2p/2N5/6p1/5P2/PPP3PP/6K1 w - - 0 1
50 8/1p2k1n1/1PpN3p/2P1K3/3Ppp2/4P2P/8/8 w - - 0 1
51 8/2k1n3/2p5/2N5/1PP5/1P6/2K5/8 w - - 0 1
52 8/3k4/8/8/1N1P1pp1/6n1/PP4P1/6K1 w - - 0 1
53 8/3k4/p6P/1pKN4/1P2n3/8/1P6/8 w - - 0 1
54 4k3/1p1n3p/p5p1/K2N4/8/1P3P2/P5PP/8 w - - 0 1
55 8/2p5/2p3n1/N4k1p/P2K1Pp1/1PP3P1/7P/8 w - - 0 1
56 8/1k6/3n3p/P2PN3/4PpP1/7P/8/5K2 w - - 0 1
57 8/2kn1p2/p4p1P/2K5/1P1N1P1P/8/8/8 w - - 0 1
58 2N5/5kp1/7p/6p1/1P2P3/6PP/5PK1/2n5 w - - 0 1
59 8/7p/n4pp1/3PkN2/4P3/5P2/6PP/6K1 w - - 0 1
60 8/2n5/8/5k2/6N1/5PKP/8/8 w - - 0 1
61 8/8/8/8/4kP2/1K1n4/P5N1/8 w - - 0 1
62 8/2k3n1/8/8/6KP/8/6N1/8 w - - 0 1
63 5k2/p5p1/1p6/5NPp/1P3P1P/P1n2P2/5K2/8 w - - 0 1
64 8/4N2p/1n4pk/8/3p1P2/8/1P3KPP/8 w - - 0 1
65 n7/P5p1/2k1p2p/8/4PP2/2N5/6PP/5K2 w - - 0 1
66 2N5/8/2P3k1/1n2p3/4P3/8/6P1/6K1 w - - 0 1
67 4k3/pp4pp/2p5/5PP1/2N1K2P/PnP5/1P6/8 w - - 0 1
68 2n4k/7P/1p1p1N2/pP1PpP1K/P3P3/8/8/8 w - - 0 1
69 2k2N2/8/2n4p/5P2/8/6K1/7P/8 w - - 0 1
70 8/4N1k1/1p5p/8/1n6/1P3P2/1P4PP/6K1 w - - 0 1
71 8/2p1nkp1/p7/1p2K2p/3P1N2/2P4P/PP4P1/8 w - - 0 1
72 3k4/1p5p/6p1/1Np5/Pn2pPP1/4P2P/1P6/2K5 w - - 0 1
73 6n1/1N3p1p/2p3p1/2P1k3/P3P3/5P2/6PP/6K1 w - - 0 1
74 2n5/5kp1/2P5/7p/4p3/2N4P/2P2PPK/8 w - - 0 1
75 6n1/p7/1p1p2k1/3Pp3/2P1K1N1/2P5/P5PP/8 w - - 0 1
76 8/5pkp/p1N3p1/4P3/1P4P1/P2P3P/2n5/6K1 w - - 0 1
77 8/8/2P1k3/1N1n2p1/6Kp/7P/6P1/8 w - - 0 1
78 8/8/6pp/1p2kp2/1P1N4/2K1nPP1/P6P/8 w - - 0 1
79 8/1p4n1/6P1/P1pkN1K1/5P2/8/P7/8 w - - 0 1
80 8/2n4p/8/K1k2p2/Pp2p3/4P3/1P2NPP1/8 w - - 0 1
81 8/5k2/1n6/4P1p1/4P3/2PK2PP/1p1N4/8 w - - 0 1
82 8/3N4/3n1P2/pp1p2pP/1k1P4/4K3/1P6/8 w - - 0 1
83 7n/7P/6Pk/8/2p1PN2/p7/2K5/8 w - - 0 1
84 5n2/3k4/p4p2/1p6/2pNPPP1/4K3/PPP5/8 w - - 0 1
85 8/3k4/3n4/7p/4pP2/2N3K1/7P/3N4 w - - 0 1
86 8/3k1p1p/2N2Pp1/1p4P1/7P/3Kp3/P1n1P3/8 w - - 0 1
87 8/8/2Pk2p1/4Nn2/5Pp1/3K3P/8/8 w - - 0 1
88 8/8/4k3/8/4P1N1/5Pn1/4K3/8 w - - 0 1
89 8/8/pp1N1k2/n1p1pNpp/4P3/2P2PK1/PP6/8 w - - 0 1
90 6k1/1N1N1ppp/p3n3/4Pp2/8/P3K1P1/7P/8 w - - 0 1
91 8/6pp/2kN4/np2K3/8/6P1/1PP2P1P/8 w - - 0 1
92 8/5k1p/2N5/1p6/p3Nn2/P2n2PP/1PK5/8 w - - 0 1
93 2k5/7n/p1p2p1P/2N1pP2/1P4K1/8/P1P5/8 w - - 0 1
94 3k4/6p1/n2N3p/7P/2p3P1/2P2P2/5K2/8 w - - 0 1
95 1k2N3/pp6/8/4N3/3n4/P5P1/1P6/K7 w - - 0 1
96 8/pp6/5k1P/2p2p2/3PnK2/2P2N2/PP2P3/8 w - - 0 1
97 8/5p1p/3n2p1/8/2pk4/6P1/1NP1KP1P/1N6 w - - 0 1
98 8/4k2p/4N1p1/2pp4/1n5P/1P1PP1P1/5P1K/8 w - - 0 1
99 4k3/pp4p1/2n1p3/6p1/3Pp3/P1NK3P/1P3PP1/8 w - - 0 1
100 8/1N6/1p2p1kp/p3p1p1/P1P1P1P1/1P2KP1n/8/8 w - - 0 1
